,test_id,gene_id
32869,ENSG00000235368.1,ENSG00000235368.1
32870,ENSG00000235369.1,ENSG00000235369.1
32871,ENSG00000235370.6,ENSG00000235370.6
32872,ENSG00000235371.1,ENSG00000235371.1
32873,ENSG00000235374.2,ENSG00000235374.2
32874,ENSG00000235376.5,ENSG00000235376.5
32875,ENSG00000235377.1,ENSG00000235377.1
32876,ENSG00000235378.2,ENSG00000235378.2
32877,ENSG00000235379.1,ENSG00000235379.1
32878,ENSG00000235381.1,ENSG00000235381.1
32879,ENSG00000235382.1,ENSG00000235382.1
32880,ENSG00000235385.1,ENSG00000235385.1
32881,ENSG00000235386.1,ENSG00000235386.1
32882,ENSG00000235387.3,ENSG00000235387.3
32883,ENSG00000235389.2,ENSG00000235389.2
32884,ENSG00000235390.4,ENSG00000235390.4
32885,ENSG00000235397.1,ENSG00000235397.1
32886,ENSG00000235399.1,ENSG00000235399.1
32887,ENSG00000235400.1,ENSG00000235400.1
32888,ENSG00000235403.1,ENSG00000235403.1
32889,ENSG00000235407.1,ENSG00000235407.1
32890,ENSG00000235408.5,ENSG00000235408.5
32891,ENSG00000235410.1,ENSG00000235410.1
32892,ENSG00000235411.1,ENSG00000235411.1
32893,ENSG00000235412.1,ENSG00000235412.1
32894,ENSG00000235413.3,ENSG00000235413.3
32895,ENSG00000235414.3,ENSG00000235414.3
32896,ENSG00000235415.1,ENSG00000235415.1
32897,ENSG00000235416.1,ENSG00000235416.1
32898,ENSG00000235419.5,ENSG00000235419.5
32899,ENSG00000235420.7,ENSG00000235420.7
32900,ENSG00000235421.1,ENSG00000235421.1
32901,ENSG00000235422.1,ENSG00000235422.1
32902,ENSG00000235423.8,ENSG00000235423.8
32903,ENSG00000235424.1,ENSG00000235424.1
32904,ENSG00000235425.2,ENSG00000235425.2
32905,ENSG00000235426.2,ENSG00000235426.2
32906,ENSG00000235427.1,ENSG00000235427.1
32907,ENSG00000235429.1,ENSG00000235429.1
32908,ENSG00000235430.1,ENSG00000235430.1
32909,ENSG00000235431.1,ENSG00000235431.1
32910,ENSG00000235432.1,ENSG00000235432.1
32911,ENSG00000235433.1,ENSG00000235433.1
32912,ENSG00000235434.1,ENSG00000235434.1
32913,ENSG00000235435.1,ENSG00000235435.1
32914,ENSG00000235436.10,ENSG00000235436.10
32915,ENSG00000235437.7,ENSG00000235437.7
32916,ENSG00000235438.7,ENSG00000235438.7
32917,ENSG00000235440.1,ENSG00000235440.1
32918,ENSG00000235444.2,ENSG00000235444.2
32919,ENSG00000235445.1,ENSG00000235445.1
32920,ENSG00000235446.2,ENSG00000235446.2
32921,ENSG00000235447.2,ENSG00000235447.2
32922,ENSG00000235448.2,ENSG00000235448.2
32923,ENSG00000235449.2,ENSG00000235449.2
32924,ENSG00000235450.1,ENSG00000235450.1
32925,ENSG00000235451.1,ENSG00000235451.1
32926,ENSG00000235453.10,ENSG00000235453.10
32927,ENSG00000235454.1,ENSG00000235454.1
32928,ENSG00000235455.1,ENSG00000235455.1
32929,ENSG00000235459.5,ENSG00000235459.5
32930,ENSG00000235461.1,ENSG00000235461.1
32931,ENSG00000235462.1,ENSG00000235462.1
32932,ENSG00000235463.1,ENSG00000235463.1
32933,ENSG00000235464.1,ENSG00000235464.1
32934,ENSG00000235467.1,ENSG00000235467.1
32935,ENSG00000235469.1,ENSG00000235469.1
32936,ENSG00000235470.5,ENSG00000235470.5
32937,ENSG00000235472.1,ENSG00000235472.1
32938,ENSG00000235478.4,ENSG00000235478.4
32939,ENSG00000235479.1,ENSG00000235479.1
32940,ENSG00000235480.1,ENSG00000235480.1
32941,ENSG00000235481.2,ENSG00000235481.2
32942,ENSG00000235482.1,ENSG00000235482.1
32943,ENSG00000235483.1,ENSG00000235483.1
32944,ENSG00000235485.1,ENSG00000235485.1
32945,ENSG00000235486.1,ENSG00000235486.1
32946,ENSG00000235488.1,ENSG00000235488.1
32947,ENSG00000235489.4,ENSG00000235489.4
32948,ENSG00000235491.1,ENSG00000235491.1
32949,ENSG00000235492.1,ENSG00000235492.1
32950,ENSG00000235493.2,ENSG00000235493.2
32951,ENSG00000235494.1,ENSG00000235494.1
32952,ENSG00000235495.1,ENSG00000235495.1
32953,ENSG00000235497.5,ENSG00000235497.5
32954,ENSG00000235499.1,ENSG00000235499.1
32955,ENSG00000235500.2,ENSG00000235500.2
32956,ENSG00000235501.5,ENSG00000235501.5
32957,ENSG00000235503.2,ENSG00000235503.2
32958,ENSG00000235505.7,ENSG00000235505.7
32959,ENSG00000235508.3,ENSG00000235508.3
32960,ENSG00000235510.1,ENSG00000235510.1
32961,ENSG00000235511.1,ENSG00000235511.1
32962,ENSG00000235512.1,ENSG00000235512.1
32963,ENSG00000235513.1,ENSG00000235513.1
32964,ENSG00000235514.1,ENSG00000235514.1
32965,ENSG00000235518.2,ENSG00000235518.2
32966,ENSG00000235519.2,ENSG00000235519.2
32967,ENSG00000235521.1,ENSG00000235521.1
32968,ENSG00000235522.6,ENSG00000235522.6
32969,ENSG00000235523.1,ENSG00000235523.1
32970,ENSG00000235524.1,ENSG00000235524.1
32971,ENSG00000235525.1,ENSG00000235525.1
32972,ENSG00000235526.1,ENSG00000235526.1
32973,ENSG00000235527.6,ENSG00000235527.6
32974,ENSG00000235529.1,ENSG00000235529.1
32975,ENSG00000235530.6,ENSG00000235530.6
32976,ENSG00000235531.9,ENSG00000235531.9
32977,ENSG00000235532.1,ENSG00000235532.1
32978,ENSG00000235533.1,ENSG00000235533.1
32979,ENSG00000235534.1,ENSG00000235534.1
32980,ENSG00000235535.7,ENSG00000235535.7
32981,ENSG00000235537.2,ENSG00000235537.2
32982,ENSG00000235538.1,ENSG00000235538.1
32983,ENSG00000235539.1,ENSG00000235539.1
32984,ENSG00000235544.1,ENSG00000235544.1
32985,ENSG00000235545.1,ENSG00000235545.1
32986,ENSG00000235546.2,ENSG00000235546.2
32987,ENSG00000235547.3,ENSG00000235547.3
32988,ENSG00000235548.1,ENSG00000235548.1
32989,ENSG00000235549.1,ENSG00000235549.1
32990,ENSG00000235550.1,ENSG00000235550.1
32991,ENSG00000235552.4,ENSG00000235552.4
32992,ENSG00000235554.1,ENSG00000235554.1
32993,ENSG00000235555.1,ENSG00000235555.1
32994,ENSG00000235558.3,ENSG00000235558.3
32995,ENSG00000235559.1,ENSG00000235559.1
32996,ENSG00000235560.3,ENSG00000235560.3
32997,ENSG00000235563.1,ENSG00000235563.1
32998,ENSG00000235564.1,ENSG00000235564.1
32999,ENSG00000235568.6,ENSG00000235568.6
33000,ENSG00000235570.1,ENSG00000235570.1
33001,ENSG00000235571.1,ENSG00000235571.1
33002,ENSG00000235572.1,ENSG00000235572.1
33003,ENSG00000235573.2,ENSG00000235573.2
33004,ENSG00000235574.1,ENSG00000235574.1
33005,ENSG00000235575.1,ENSG00000235575.1
33006,ENSG00000235576.1,ENSG00000235576.1
33007,ENSG00000235578.1,ENSG00000235578.1
33008,ENSG00000235579.1,ENSG00000235579.1
33009,ENSG00000235581.1,ENSG00000235581.1
33010,ENSG00000235582.2,ENSG00000235582.2
33011,ENSG00000235583.2,ENSG00000235583.2
33012,ENSG00000235584.2,ENSG00000235584.2
33013,ENSG00000235586.1,ENSG00000235586.1
33014,ENSG00000235587.2,ENSG00000235587.2
33015,ENSG00000235590.7,ENSG00000235590.7
33016,ENSG00000235592.1,ENSG00000235592.1
33017,ENSG00000235593.1,ENSG00000235593.1
33018,ENSG00000235594.1,ENSG00000235594.1
33019,ENSG00000235595.1,ENSG00000235595.1
33020,ENSG00000235597.1,ENSG00000235597.1
33021,ENSG00000235598.1,ENSG00000235598.1
33022,ENSG00000235601.1,ENSG00000235601.1
33023,ENSG00000235602.5,ENSG00000235602.5
33024,ENSG00000235605.1,ENSG00000235605.1
33025,ENSG00000235606.3,ENSG00000235606.3
33026,ENSG00000235608.1,ENSG00000235608.1
33027,ENSG00000235609.7,ENSG00000235609.7
33028,ENSG00000235610.1,ENSG00000235610.1
33029,ENSG00000235612.1,ENSG00000235612.1
33030,ENSG00000235613.2,ENSG00000235613.2
33031,ENSG00000235615.2,ENSG00000235615.2
33032,ENSG00000235616.1,ENSG00000235616.1
33033,ENSG00000235617.1,ENSG00000235617.1
33034,ENSG00000235618.8,ENSG00000235618.8
33035,ENSG00000235619.1,ENSG00000235619.1
33036,ENSG00000235620.1,ENSG00000235620.1
33037,ENSG00000235621.8,ENSG00000235621.8
33038,ENSG00000235623.2,ENSG00000235623.2
33039,ENSG00000235625.1,ENSG00000235625.1
33040,ENSG00000235626.2,ENSG00000235626.2
33041,ENSG00000235627.1,ENSG00000235627.1
33042,ENSG00000235628.1,ENSG00000235628.1
33043,ENSG00000235629.1,ENSG00000235629.1
33044,ENSG00000235631.1,ENSG00000235631.1
33045,ENSG00000235635.1,ENSG00000235635.1
33046,ENSG00000235636.1,ENSG00000235636.1
33047,ENSG00000235637.1,ENSG00000235637.1
33048,ENSG00000235638.1,ENSG00000235638.1
33049,ENSG00000235639.1,ENSG00000235639.1
33050,ENSG00000235640.1,ENSG00000235640.1
33051,ENSG00000235641.4,ENSG00000235641.4
33052,ENSG00000235642.1,ENSG00000235642.1
33053,ENSG00000235643.1,ENSG00000235643.1
33054,ENSG00000235644.1,ENSG00000235644.1
33055,ENSG00000235645.2,ENSG00000235645.2
33056,ENSG00000235646.1,ENSG00000235646.1
33057,ENSG00000235647.1,ENSG00000235647.1
33058,ENSG00000235649.2,ENSG00000235649.2
33059,ENSG00000235651.1,ENSG00000235651.1
33060,ENSG00000235652.7,ENSG00000235652.7
33061,ENSG00000235653.1,ENSG00000235653.1
33062,ENSG00000235655.3,ENSG00000235655.3
33063,ENSG00000235656.1,ENSG00000235656.1
33064,ENSG00000235659.1,ENSG00000235659.1
33065,ENSG00000235660.2,ENSG00000235660.2
33066,ENSG00000235661.3,ENSG00000235661.3
33067,ENSG00000235663.1,ENSG00000235663.1
33068,ENSG00000235665.5,ENSG00000235665.5
33069,ENSG00000235669.1,ENSG00000235669.1
33070,ENSG00000235670.1,ENSG00000235670.1
33071,ENSG00000235672.1,ENSG00000235672.1
33072,ENSG00000235673.1,ENSG00000235673.1
33073,ENSG00000235674.2,ENSG00000235674.2
33074,ENSG00000235677.1,ENSG00000235677.1
33075,ENSG00000235678.3,ENSG00000235678.3
33076,ENSG00000235679.1,ENSG00000235679.1
33077,ENSG00000235681.1,ENSG00000235681.1
33078,ENSG00000235683.1,ENSG00000235683.1
33079,ENSG00000235685.2,ENSG00000235685.2
33080,ENSG00000235686.1,ENSG00000235686.1
33081,ENSG00000235687.9,ENSG00000235687.9
33082,ENSG00000235688.2,ENSG00000235688.2
33083,ENSG00000235689.1,ENSG00000235689.1
33084,ENSG00000235690.2,ENSG00000235690.2
33085,ENSG00000235691.1,ENSG00000235691.1
33086,ENSG00000235695.1,ENSG00000235695.1
33087,ENSG00000235698.1,ENSG00000235698.1
33088,ENSG00000235699.2,ENSG00000235699.2
33089,ENSG00000235700.1,ENSG00000235700.1
33090,ENSG00000235701.1,ENSG00000235701.1
33091,ENSG00000235703.5,ENSG00000235703.5
33092,ENSG00000235705.6,ENSG00000235705.6
33093,ENSG00000235706.7,ENSG00000235706.7
33094,ENSG00000235707.2,ENSG00000235707.2
33095,ENSG00000235710.4,ENSG00000235710.4
33096,ENSG00000235711.4,ENSG00000235711.4
33097,ENSG00000235713.1,ENSG00000235713.1
33098,ENSG00000235716.1,ENSG00000235716.1
33099,ENSG00000235717.1,ENSG00000235717.1
33100,ENSG00000235718.8,ENSG00000235718.8
33101,ENSG00000235719.3,ENSG00000235719.3
33102,ENSG00000235720.1,ENSG00000235720.1
33103,ENSG00000235721.1,ENSG00000235721.1
33104,ENSG00000235724.8,ENSG00000235724.8
33105,ENSG00000235725.1,ENSG00000235725.1
33106,ENSG00000235726.5,ENSG00000235726.5
33107,ENSG00000235728.1,ENSG00000235728.1
33108,ENSG00000235729.1,ENSG00000235729.1
33109,ENSG00000235730.2,ENSG00000235730.2
33110,ENSG00000235731.1,ENSG00000235731.1
33111,ENSG00000235734.4,ENSG00000235734.4
33112,ENSG00000235735.1,ENSG00000235735.1
33113,ENSG00000235736.1,ENSG00000235736.1
33114,ENSG00000235737.1,ENSG00000235737.1
33115,ENSG00000235738.1,ENSG00000235738.1
33116,ENSG00000235740.1,ENSG00000235740.1
33117,ENSG00000235741.1,ENSG00000235741.1
33118,ENSG00000235742.1,ENSG00000235742.1
33119,ENSG00000235743.1,ENSG00000235743.1
33120,ENSG00000235746.1,ENSG00000235746.1
33121,ENSG00000235748.1,ENSG00000235748.1
33122,ENSG00000235749.2,ENSG00000235749.2
33123,ENSG00000235750.9,ENSG00000235750.9
33124,ENSG00000235756.2,ENSG00000235756.2
33125,ENSG00000235759.1,ENSG00000235759.1
33126,ENSG00000235760.4,ENSG00000235760.4
33127,ENSG00000235761.2,ENSG00000235761.2
33128,ENSG00000235763.1,ENSG00000235763.1
33129,ENSG00000235768.1,ENSG00000235768.1
33130,ENSG00000235770.5,ENSG00000235770.5
33131,ENSG00000235772.1,ENSG00000235772.1
33132,ENSG00000235774.1,ENSG00000235774.1
33133,ENSG00000235775.1,ENSG00000235775.1
33134,ENSG00000235776.2,ENSG00000235776.2
33135,ENSG00000235777.1,ENSG00000235777.1
33136,ENSG00000235778.1,ENSG00000235778.1
33137,ENSG00000235779.7,ENSG00000235779.7
33138,ENSG00000235780.3,ENSG00000235780.3
33139,ENSG00000235781.1,ENSG00000235781.1
33140,ENSG00000235782.1,ENSG00000235782.1
33141,ENSG00000235784.2,ENSG00000235784.2
33142,ENSG00000235785.1,ENSG00000235785.1
33143,ENSG00000235786.1,ENSG00000235786.1
33144,ENSG00000235787.1,ENSG00000235787.1
33145,ENSG00000235790.7,ENSG00000235790.7
33146,ENSG00000235794.1,ENSG00000235794.1
33147,ENSG00000235795.1,ENSG00000235795.1
33148,ENSG00000235797.2,ENSG00000235797.2
33149,ENSG00000235802.1,ENSG00000235802.1
33150,ENSG00000235803.1,ENSG00000235803.1
33151,ENSG00000235804.2,ENSG00000235804.2
33152,ENSG00000235805.1,ENSG00000235805.1
33153,ENSG00000235806.1,ENSG00000235806.1
33154,ENSG00000235808.1,ENSG00000235808.1
33155,ENSG00000235810.1,ENSG00000235810.1
33156,ENSG00000235811.1,ENSG00000235811.1
33157,ENSG00000235812.4,ENSG00000235812.4
33158,ENSG00000235813.1,ENSG00000235813.1
33159,ENSG00000235815.1,ENSG00000235815.1
33160,ENSG00000235816.3,ENSG00000235816.3
33161,ENSG00000235817.2,ENSG00000235817.2
33162,ENSG00000235818.3,ENSG00000235818.3
33163,ENSG00000235819.1,ENSG00000235819.1
33164,ENSG00000235820.1,ENSG00000235820.1
33165,ENSG00000235821.1,ENSG00000235821.1
33166,ENSG00000235823.2,ENSG00000235823.2
33167,ENSG00000235824.4,ENSG00000235824.4
33168,ENSG00000235827.2,ENSG00000235827.2
33169,ENSG00000235828.5,ENSG00000235828.5
33170,ENSG00000235829.1,ENSG00000235829.1
33171,ENSG00000235830.1,ENSG00000235830.1
33172,ENSG00000235831.6,ENSG00000235831.6
33173,ENSG00000235832.2,ENSG00000235832.2
33174,ENSG00000235833.1,ENSG00000235833.1
33175,ENSG00000235834.1,ENSG00000235834.1
33176,ENSG00000235836.1,ENSG00000235836.1
33177,ENSG00000235837.1,ENSG00000235837.1
33178,ENSG00000235838.1,ENSG00000235838.1
33179,ENSG00000235840.1,ENSG00000235840.1
33180,ENSG00000235843.1,ENSG00000235843.1
33181,ENSG00000235845.1,ENSG00000235845.1
33182,ENSG00000235847.2,ENSG00000235847.2
33183,ENSG00000235848.4,ENSG00000235848.4
33184,ENSG00000235849.1,ENSG00000235849.1
33185,ENSG00000235852.1,ENSG00000235852.1
33186,ENSG00000235855.3,ENSG00000235855.3
33187,ENSG00000235857.1,ENSG00000235857.1
33188,ENSG00000235858.1,ENSG00000235858.1
33189,ENSG00000235859.5,ENSG00000235859.5
33190,ENSG00000235861.1,ENSG00000235861.1
33191,ENSG00000235862.2,ENSG00000235862.2
33192,ENSG00000235863.3,ENSG00000235863.3
33193,ENSG00000235864.1,ENSG00000235864.1
33194,ENSG00000235865.2,ENSG00000235865.2
33195,ENSG00000235868.3,ENSG00000235868.3
33196,ENSG00000235869.1,ENSG00000235869.1
33197,ENSG00000235871.1,ENSG00000235871.1
33198,ENSG00000235872.2,ENSG00000235872.2
33199,ENSG00000235875.3,ENSG00000235875.3
33200,ENSG00000235876.2,ENSG00000235876.2
33201,ENSG00000235879.1,ENSG00000235879.1
33202,ENSG00000235880.1,ENSG00000235880.1
33203,ENSG00000235881.2,ENSG00000235881.2
33204,ENSG00000235884.4,ENSG00000235884.4
33205,ENSG00000235885.7,ENSG00000235885.7
33206,ENSG00000235886.1,ENSG00000235886.1
33207,ENSG00000235887.2,ENSG00000235887.2
33208,ENSG00000235888.1,ENSG00000235888.1
33209,ENSG00000235890.2,ENSG00000235890.2
33210,ENSG00000235892.1,ENSG00000235892.1
33211,ENSG00000235893.5,ENSG00000235893.5
33212,ENSG00000235895.1,ENSG00000235895.1
33213,ENSG00000235897.1,ENSG00000235897.1
33214,ENSG00000235899.1,ENSG00000235899.1
33215,ENSG00000235901.2,ENSG00000235901.2
33216,ENSG00000235902.1,ENSG00000235902.1
33217,ENSG00000235903.8,ENSG00000235903.8
33218,ENSG00000235904.2,ENSG00000235904.2
33219,ENSG00000235907.2,ENSG00000235907.2
33220,ENSG00000235908.1,ENSG00000235908.1
33221,ENSG00000235910.1,ENSG00000235910.1
33222,ENSG00000235911.1,ENSG00000235911.1
33223,ENSG00000235912.1,ENSG00000235912.1
33224,ENSG00000235914.1,ENSG00000235914.1
33225,ENSG00000235916.1,ENSG00000235916.1
33226,ENSG00000235917.1,ENSG00000235917.1
33227,ENSG00000235919.4,ENSG00000235919.4
33228,ENSG00000235920.1,ENSG00000235920.1
33229,ENSG00000235922.1,ENSG00000235922.1
33230,ENSG00000235924.1,ENSG00000235924.1
33231,ENSG00000235926.1,ENSG00000235926.1
33232,ENSG00000235927.4,ENSG00000235927.4
33233,ENSG00000235929.1,ENSG00000235929.1
33234,ENSG00000235930.3,ENSG00000235930.3
33235,ENSG00000235931.2,ENSG00000235931.2
33236,ENSG00000235932.2,ENSG00000235932.2
33237,ENSG00000235933.1,ENSG00000235933.1
33238,ENSG00000235934.1,ENSG00000235934.1
33239,ENSG00000235937.1,ENSG00000235937.1
33240,ENSG00000235939.1,ENSG00000235939.1
33241,ENSG00000235940.1,ENSG00000235940.1
33242,ENSG00000235942.2,ENSG00000235942.2
33243,ENSG00000235943.1,ENSG00000235943.1
33244,ENSG00000235944.8,ENSG00000235944.8
33245,ENSG00000235945.1,ENSG00000235945.1
33246,ENSG00000235946.1,ENSG00000235946.1
33247,ENSG00000235947.1,ENSG00000235947.1
33248,ENSG00000235949.1,ENSG00000235949.1
33249,ENSG00000235951.1,ENSG00000235951.1
33250,ENSG00000235954.6,ENSG00000235954.6
33251,ENSG00000235955.1,ENSG00000235955.1
33252,ENSG00000235957.1,ENSG00000235957.1
33253,ENSG00000235958.5,ENSG00000235958.5
33254,ENSG00000235959.1,ENSG00000235959.1
33255,ENSG00000235961.5,ENSG00000235961.5
33256,ENSG00000235962.5,ENSG00000235962.5
33257,ENSG00000235963.1,ENSG00000235963.1
33258,ENSG00000235964.1,ENSG00000235964.1
33259,ENSG00000235965.2,ENSG00000235965.2
33260,ENSG00000235967.1,ENSG00000235967.1
33261,ENSG00000235968.1,ENSG00000235968.1
33262,ENSG00000235969.1,ENSG00000235969.1
33263,ENSG00000235972.1,ENSG00000235972.1
33264,ENSG00000235974.1,ENSG00000235974.1
33265,ENSG00000235975.1,ENSG00000235975.1
33266,ENSG00000235976.2,ENSG00000235976.2
33267,ENSG00000235978.6,ENSG00000235978.6
33268,ENSG00000235979.8,ENSG00000235979.8
33269,ENSG00000235981.2,ENSG00000235981.2
33270,ENSG00000235984.5,ENSG00000235984.5
33271,ENSG00000235988.1,ENSG00000235988.1
33272,ENSG00000235989.3,ENSG00000235989.3
33273,ENSG00000235990.2,ENSG00000235990.2
33274,ENSG00000235991.4,ENSG00000235991.4
33275,ENSG00000235992.1,ENSG00000235992.1
33276,ENSG00000235993.1,ENSG00000235993.1
33277,ENSG00000235994.4,ENSG00000235994.4
33278,ENSG00000235995.1,ENSG00000235995.1
33279,ENSG00000235996.1,ENSG00000235996.1
33280,ENSG00000235997.2,ENSG00000235997.2
33281,ENSG00000235998.1,ENSG00000235998.1
33282,ENSG00000236003.1,ENSG00000236003.1
33283,ENSG00000236004.2,ENSG00000236004.2
33284,ENSG00000236005.1,ENSG00000236005.1
33285,ENSG00000236007.1,ENSG00000236007.1
33286,ENSG00000236008.2,ENSG00000236008.2
33287,ENSG00000236009.1,ENSG00000236009.1
33288,ENSG00000236012.2,ENSG00000236012.2
33289,ENSG00000236013.6,ENSG00000236013.6
33290,ENSG00000236015.1,ENSG00000236015.1
33291,ENSG00000236017.8,ENSG00000236017.8
33292,ENSG00000236017.8_PAR_Y,ENSG00000236017.8_PAR_Y
33293,ENSG00000236018.2,ENSG00000236018.2
33294,ENSG00000236021.1,ENSG00000236021.1
33295,ENSG00000236022.6,ENSG00000236022.6
33296,ENSG00000236024.1,ENSG00000236024.1
33297,ENSG00000236025.1,ENSG00000236025.1
33298,ENSG00000236026.1,ENSG00000236026.1
33299,ENSG00000236027.2,ENSG00000236027.2
33300,ENSG00000236028.1,ENSG00000236028.1
33301,ENSG00000236031.1,ENSG00000236031.1
33302,ENSG00000236032.3,ENSG00000236032.3
33303,ENSG00000236035.2,ENSG00000236035.2
33304,ENSG00000236036.1,ENSG00000236036.1
33305,ENSG00000236039.2,ENSG00000236039.2
33306,ENSG00000236040.1,ENSG00000236040.1
33307,ENSG00000236041.1,ENSG00000236041.1
33308,ENSG00000236042.2,ENSG00000236042.2
33309,ENSG00000236044.1,ENSG00000236044.1
33310,ENSG00000236045.1,ENSG00000236045.1
33311,ENSG00000236046.1,ENSG00000236046.1
33312,ENSG00000236047.1,ENSG00000236047.1
33313,ENSG00000236048.2,ENSG00000236048.2
33314,ENSG00000236049.1,ENSG00000236049.1
33315,ENSG00000236051.7,ENSG00000236051.7
33316,ENSG00000236052.1,ENSG00000236052.1
33317,ENSG00000236053.1,ENSG00000236053.1
33318,ENSG00000236054.1,ENSG00000236054.1
33319,ENSG00000236056.1,ENSG00000236056.1
33320,ENSG00000236058.3,ENSG00000236058.3
33321,ENSG00000236060.2,ENSG00000236060.2
33322,ENSG00000236062.1,ENSG00000236062.1
33323,ENSG00000236064.1,ENSG00000236064.1
33324,ENSG00000236065.2,ENSG00000236065.2
33325,ENSG00000236068.2,ENSG00000236068.2
33326,ENSG00000236069.2,ENSG00000236069.2
33327,ENSG00000236072.1,ENSG00000236072.1
33328,ENSG00000236073.2,ENSG00000236073.2
33329,ENSG00000236075.1,ENSG00000236075.1
33330,ENSG00000236076.1,ENSG00000236076.1
33331,ENSG00000236077.2,ENSG00000236077.2
33332,ENSG00000236078.1,ENSG00000236078.1
33333,ENSG00000236079.1,ENSG00000236079.1
33334,ENSG00000236080.2,ENSG00000236080.2
33335,ENSG00000236081.1,ENSG00000236081.1
33336,ENSG00000236083.2,ENSG00000236083.2
33337,ENSG00000236085.1,ENSG00000236085.1
33338,ENSG00000236086.4,ENSG00000236086.4
33339,ENSG00000236088.9,ENSG00000236088.9
33340,ENSG00000236090.2,ENSG00000236090.2
33341,ENSG00000236091.1,ENSG00000236091.1
33342,ENSG00000236094.1,ENSG00000236094.1
33343,ENSG00000236095.1,ENSG00000236095.1
33344,ENSG00000236097.1,ENSG00000236097.1
33345,ENSG00000236098.1,ENSG00000236098.1
33346,ENSG00000236099.1,ENSG00000236099.1
33347,ENSG00000236101.1,ENSG00000236101.1
33348,ENSG00000236102.2,ENSG00000236102.2
33349,ENSG00000236104.2,ENSG00000236104.2
33350,ENSG00000236105.1,ENSG00000236105.1
33351,ENSG00000236106.1,ENSG00000236106.1
33352,ENSG00000236107.8,ENSG00000236107.8
33353,ENSG00000236108.1,ENSG00000236108.1
33354,ENSG00000236109.1,ENSG00000236109.1
33355,ENSG00000236110.1,ENSG00000236110.1
33356,ENSG00000236111.5,ENSG00000236111.5
33357,ENSG00000236114.1,ENSG00000236114.1
33358,ENSG00000236115.1,ENSG00000236115.1
33359,ENSG00000236116.1,ENSG00000236116.1
33360,ENSG00000236117.1,ENSG00000236117.1
33361,ENSG00000236118.1,ENSG00000236118.1
33362,ENSG00000236119.1,ENSG00000236119.1
33363,ENSG00000236120.6,ENSG00000236120.6
33364,ENSG00000236121.1,ENSG00000236121.1
33365,ENSG00000236123.1,ENSG00000236123.1
33366,ENSG00000236124.1,ENSG00000236124.1
33367,ENSG00000236125.3,ENSG00000236125.3
33368,ENSG00000236126.3,ENSG00000236126.3
33369,ENSG00000236129.1,ENSG00000236129.1
33370,ENSG00000236130.2,ENSG00000236130.2
33371,ENSG00000236131.1,ENSG00000236131.1
33372,ENSG00000236132.1,ENSG00000236132.1
33373,ENSG00000236133.1,ENSG00000236133.1
33374,ENSG00000236136.1,ENSG00000236136.1
33375,ENSG00000236137.1,ENSG00000236137.1
33376,ENSG00000236138.4,ENSG00000236138.4
33377,ENSG00000236140.1,ENSG00000236140.1
33378,ENSG00000236141.1,ENSG00000236141.1
33379,ENSG00000236144.6,ENSG00000236144.6
33380,ENSG00000236145.1,ENSG00000236145.1
33381,ENSG00000236146.2,ENSG00000236146.2
33382,ENSG00000236148.5,ENSG00000236148.5
33383,ENSG00000236151.1,ENSG00000236151.1
33384,ENSG00000236152.1,ENSG00000236152.1
33385,ENSG00000236153.1,ENSG00000236153.1
33386,ENSG00000236154.1,ENSG00000236154.1
33387,ENSG00000236155.6,ENSG00000236155.6
33388,ENSG00000236156.2,ENSG00000236156.2
33389,ENSG00000236158.1,ENSG00000236158.1
33390,ENSG00000236159.1,ENSG00000236159.1
33391,ENSG00000236160.1,ENSG00000236160.1
33392,ENSG00000236162.1,ENSG00000236162.1
33393,ENSG00000236164.1,ENSG00000236164.1
33394,ENSG00000236165.1,ENSG00000236165.1
33395,ENSG00000236166.1,ENSG00000236166.1
33396,ENSG00000236167.1,ENSG00000236167.1
33397,ENSG00000236168.1,ENSG00000236168.1
